Criteria;Classifier;n;Freq. Threshold;TP;FP;TN;FN;Recall;Precision;F-Measure
task_success;mean kullback leibler;8;4;64.0;57.0;16.0;59.0;0.520325203252;0.528925619835;0.524590163934
task_success;mean kullback leibler;8;5;59.0;52.0;21.0;64.0;0.479674796748;0.531531531532;0.504273504274
task_success;mean kullback leibler;8;6;48.0;47.0;26.0;75.0;0.390243902439;0.505263157895;0.440366972477
task_success;mean kullback leibler;8;7;45.0;44.0;29.0;78.0;0.365853658537;0.505617977528;0.424528301887
task_success;symmetric kullback leibler;8;1;6.0;6.0;67.0;117.0;0.0487804878049;0.5;0.0888888888889
task_success;symmetric kullback leibler;8;2;39.0;44.0;29.0;84.0;0.317073170732;0.469879518072;0.378640776699
task_success;symmetric kullback leibler;8;3;63.0;59.0;14.0;60.0;0.512195121951;0.516393442623;0.514285714286
task_success;symmetric kullback leibler;8;4;64.0;57.0;16.0;59.0;0.520325203252;0.528925619835;0.524590163934
task_success;symmetric kullback leibler;8;5;59.0;52.0;21.0;64.0;0.479674796748;0.531531531532;0.504273504274
task_success;symmetric kullback leibler;8;6;48.0;47.0;26.0;75.0;0.390243902439;0.505263157895;0.440366972477
task_success;symmetric kullback leibler;8;7;45.0;44.0;29.0;78.0;0.365853658537;0.505617977528;0.424528301887
