iteration;exchange_no;tar_WA;confirmation_type;taskID;system_prompt;user_utterance;sysSA;sysRep.field;userValues;userFields;Openness;indValues..y.n..;system_words;numAVPs;NLUResult.values;NLUResult.fields;Correctly.transmitted.AVPs;Deletions;Substitutions;Insertions;PA.CO;PA.PA;PA.FA;PA.IC;X.constraints.left.in.agenda;numGoalChanges;indices.of.provided.restaurants;user.task.time;user.task.date;user.task.foodtype;user.task.price;user.task.localization;system.state.time;system.state.date;system.state.foodtype;system.state.price;system.state.localization;numConceptsIntroducedSoFar;ASRModel.used..1.simple..2.abstract..3.concrete.;barge.in;userSA;user_words;structS.time;structS.date;structS.foodtype;structS.price;structS.localization;user.scen.time;user.scen.date;user.scen.foodtype;user.scen.price;user.scen.localization;class
49;5;80;1;4;Sie möchten also abends essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;2;1;;evening;neutral;italian;average;querenburg;evening ;;;;querenburg ;3;0;0;affirm ;1;hor ;hor ;;;loc12 ;neutral;neutral;italian;average;querenburg;succeeded
49;6;80;1;4;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;Italienisch.  ;request;foodtype;italian ;foodtype ;closed;1;10;1;italian ;foodtype ;1;0;0;0;1;0;0;0;1;1;;evening;neutral;italian;average;querenburg;evening ;;;;querenburg ;4;0;0;provide ;1;hor ;hor ;;;loc12 ;neutral;neutral;italian;average;querenburg;succeeded
49;7;80;1;4;Sie möchten also italienisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;1;1;;evening;neutral;italian;average;querenburg;evening ;;italian ;;querenburg ;4;0;0;affirm ;1;hor ;hor ;cui20 ;;loc12 ;neutral;neutral;italian;average;querenburg;succeeded
49;8;80;1;4;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Summa cum Laude          Querenburger Höhe 282} {Mediteranee Querenburger Höhe 267} Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;31;0;;;NA;NA;NA;NA;NA;NA;NA;NA;1;1; 58 136;evening;neutral;italian;average;querenburg;evening ;;italian ;;querenburg ;4;NA;0;;0;hor ;hor ;cui20 ;;loc12 ;neutral;neutral;italian;average;querenburg;succeeded
51;1;100;0;1;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Art des Restaurants hätte ich gerne.  ;request;ALL;foodtype ;field ;open;1;41;1;yes foodtype ;logical field ;1;0;0;1;0;0;0;1;1;0;;neutral;neutral;poultry;neutral;neutral;;;;;;1;0;0;provide ;6;;;;;;neutral;neutral;poultry;neutral;neutral;succeeded
51;2;100;0;1;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Die griechische Küche würd mich interessieren.  ;indicateValues;foodtype;greek ;foodtype ;choice;1;16;1;greek foodtype ;foodtype field ;1;0;0;1;0;0;0;1;0;1;;neutral;neutral;greek;neutral;neutral;;;;;;2;0;1;provide ;6;;;;;;neutral;neutral;poultry;neutral;neutral;succeeded
51;3;100;0;1;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Ich suche eine Restaurant in dem man mittags Ente essen gehen kann.  ;request;time;poultry midday ;foodtype time ;choice;1;11;2;poultry midday foodtype ;foodtype time field ;2;0;0;1;0;0;0;1;0;2;;midday;neutral;poultry;neutral;neutral;;;greek ;;;4;0;0;provide ;12;;hor ;cui22 ;;;neutral;neutral;poultry;neutral;neutral;succeeded
51;4;100;0;1;Könnten Sie bitte die gewünschte Art der Küche wiederholen?;Die griechische Küche.  ;repetitionRequest;foodtype;greek ;foodtype ;closed;0;9;1;greek foodtype ;foodtype field ;1;0;0;1;0;0;0;1;0;3;;midday;neutral;greek;neutral;neutral;midday ;;poultry greek ;;;4;0;0;provide ;3;hor02 hor5 hor8 hor11 hor14 hor17 hor20 ;hor ;cui11 ;;;neutral;neutral;poultry;neutral;neutral;succeeded
51;5;100;0;1;An welchem Tag beabsichtigen Sie essen zu gehen? ;Am Dienstag.  ;request;date;tuesday ;date ;closed;0;8;1;tuesday ;date ;1;0;0;0;1;0;0;0;0;4;;midday;tuesday;greek;neutral;neutral;midday ;;greek poultry ;;;5;0;0;provide ;2;hor ;hor ;cui22 ;;;neutral;neutral;poultry;neutral;neutral;succeeded
51;6;100;0;1;Wieviel möchten Sie ungefähr pro Person ausgeben?;Ca 30 Euro.  ;request;price;expensive ;price ;closed;0;7;1;expensive ;price ;1;0;0;0;1;0;0;0;0;5;;midday;tuesday;greek;expensive;neutral;midday ;tuesday ;greek ;;;6;0;0;provide ;3;;;cui22 ;;;neutral;neutral;poultry;neutral;neutral;succeeded
51;7;100;0;1;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;6;;midday;tuesday;greek;average;centre;midday ;tuesday ;greek ;expensive ;;6;0;0;accept ;1;hor ;hor ;cui22 ;prx8 ;;neutral;neutral;poultry;neutral;neutral;succeeded
51;8;100;0;1;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Den Ort und den Preis.  ;request;field;localization price ;field field ;closed;1;28;2;localizationn price ;field field ;1;0;1;0;0;0;0;1;1;6;;midday;tuesday;greek;average;centre;midday ;tuesday ;greek ;expensive ;;8;0;0;provide ;5;hor ;hor ;cui22 ;prx8 ;;neutral;neutral;poultry;neutral;neutral;succeeded
51;9;100;0;1;Sie haben folgende Auswahlmöglichkeiten: im Zentrum, in Wiemelhausen, in Querenburg, andere Möglichkeiten oder keine Präferenz.;Im Zentrum wäre ganz recht.  ;indicateValues;localization;centre ;localization ;choice;1;15;1;centre ;localization ;1;0;0;0;1;0;0;0;1;7;;midday;tuesday;greek;average;centre;midday ;tuesday ;greek ;expensive ;;9;0;0;provide ;5;hor ;hor ;cui22 ;prx8 ;;neutral;neutral;poultry;neutral;neutral;succeeded
51;10;100;0;1;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;1;7;;midday;tuesday;greek;average;centre;midday ;tuesday ;greek ;expensive ;centre ;9;0;0;accept ;1;hor ;hor ;cui22 ;prx8 ;loc01 ;neutral;neutral;poultry;neutral;neutral;succeeded
51;11;100;0;1;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Den Preis.  ;request;field;price ;field ;closed;1;28;1;price ;field ;1;0;0;0;1;0;0;0;1;7;;midday;tuesday;greek;average;centre;midday ;tuesday ;greek ;expensive ;centre ;9;0;0;provide ;2;hor ;hor ;cui22 ;prx8 ;loc01 ;neutral;neutral;poultry;neutral;neutral;succeeded
51;12;100;0;1;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Mittlere Preisklasse.  ;indicateValues;price;average ;price ;choice;1;12;1;average ;price ;1;0;0;0;1;0;0;0;0;7;;midday;tuesday;greek;average;centre;midday ;tuesday ;greek ;expensive ;centre ;10;0;0;provide ;2;hor ;hor ;cui22 ;prx8 ;loc01 ;neutral;neutral;poultry;neutral;neutral;succeeded
51;13;100;0;1;Könnten Sie bitte den gewünschten Preis der Mahlzeit wiederholen?;50 Euro.  ;repetitionRequest;price;expensive ;price ;closed;0;9;1;expensive ;price ;1;0;0;0;1;0;0;0;0;8;;midday;tuesday;greek;expensive;centre;midday ;tuesday ;greek ;average expensive ;centre ;10;0;0;provide ;2;hor ;hor ;cui22 ;prx3 prx4 prx5 ;loc01 ;neutral;neutral;poultry;neutral;neutral;succeeded
51;14;100;0;1;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;8;;midday;tuesday;italian;expensive;centre;midday ;tuesday ;greek ;expensive average ;centre ;10;0;0;accept ;1;hor ;hor ;cui22 ;prx8 ;loc01 ;neutral;neutral;poultry;neutral;neutral;succeeded
51;15;100;0;1;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Die Art der Küche.  ;request;field;foodtype ;field ;closed;1;28;1;foodtype ;field ;1;0;0;0;1;0;0;0;0;8;;midday;tuesday;italian;expensive;centre;midday ;tuesday ;greek ;expensive ;centre ;10;0;0;provide ;4;hor ;hor ;cui22 ;prx8 ;loc01 ;neutral;neutral;poultry;neutral;neutral;succeeded
51;16;100;0;1;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Hm, italienische Küche.  ;indicateValues;foodtype;italian ;foodtype ;choice;1;16;1;italian foodtype ;foodtype field ;1;0;0;1;0;0;0;1;0;9;;midday;tuesday;italian;expensive;centre;midday ;tuesday ;greek ;expensive ;centre ;11;0;0;provide ;3;hor ;hor ;cui22 ;prx8 ;loc01 ;neutral;neutral;poultry;neutral;neutral;succeeded
51;17;100;0;1;Könnten Sie bitte die gewünschte Art der Küche wiederholen?;Die italienische Küche.  ;repetitionRequest;foodtype;italian ;foodtype ;closed;0;9;1;italian foodtype ;foodtype field ;1;0;0;1;0;0;0;1;0;9;;midday;tuesday;italian;expensive;centre;midday ;tuesday ;italian greek ;expensive ;centre ;11;0;0;provide ;3;hor ;hor ;cui20 ;prx8 ;loc01 ;neutral;neutral;poultry;neutral;neutral;succeeded
51;18;100;0;1;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;0;9;;midday;tuesday;italian;expensive;querenburg;midday ;tuesday ;italian greek ;expensive ;centre ;11;0;0;accept ;1;hor ;hor ;cui20 ;prx8 ;loc01 ;neutral;neutral;poultry;neutral;neutral;succeeded
51;19;100;0;1;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Den Ort.  ;request;field;localization ;field ;closed;1;28;1;localization ;field ;1;0;0;0;1;0;0;0;0;9;;midday;tuesday;italian;expensive;querenburg;midday ;tuesday ;italian ;expensive ;centre ;11;0;0;provide ;2;hor ;hor ;cui20 ;prx8 ;loc01 ;neutral;neutral;poultry;neutral;neutral;succeeded
51;20;100;0;1;Sie haben folgende Auswahlmöglichkeiten: im Zentrum, in Wiemelhausen, in Querenburg, andere Möglichkeiten oder keine Präferenz.;In Querenburg.  ;indicateValues1;localization;querenburg ;localization ;choice;1;15;1;querenburg ;localization ;1;0;0;0;1;0;0;0;0;10;;midday;tuesday;italian;expensive;querenburg;midday ;tuesday ;italian ;expensive ;centre ;12;0;0;provide ;2;hor ;hor ;cui20 ;prx8 ;loc01 ;neutral;neutral;poultry;neutral;neutral;succeeded
51;21;100;0;1;Könnten Sie bitte den gewünschten Ort des Restaurants wiederholen?;Querenburg.  ;repetitionRequest;localization;querenburg ;localization ;closed;0;9;1;querenburg ;localization ;1;0;0;0;1;0;0;0;0;10;;midday;tuesday;italian;expensive;querenburg;midday ;tuesday ;italian ;expensive ;querenburg centre ;12;0;0;provide ;1;hor ;hor ;cui20 ;prx8 ;loc12 ;neutral;neutral;poultry;neutral;neutral;succeeded
51;22;100;0;1;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Nein.  ;offerModification;logical;no ;logical ;choice;0;13;1;no ;logical ;1;0;0;0;1;0;0;0;0;10;;midday;tuesday;italian;expensive;querenburg;midday ;tuesday ;italian ;expensive ;querenburg centre ;12;0;0;neglect ;1;hor ;hor ;cui20 ;prx8 ;loc12 ;neutral;neutral;poultry;neutral;neutral;succeeded
51;23;100;0;1;Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag!;;bye;bye;;;na;0;13;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;10;;midday;tuesday;italian;expensive;querenburg;midday ;tuesday ;italian ;expensive ;querenburg ;12;NA;0;;0;hor ;hor ;cui20 ;prx8 ;loc12 ;neutral;neutral;poultry;neutral;neutral;succeeded
52;1;70;0;2;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Ich möchte gerne Dienstag Abend in Grumme griechisch essen.  ;request;ALL;tuesday greek evening grumme ;date foodtype time localization ;open;1;41;4;tuesday evening grumme yes choice ;date time localization logical action ;3;1;0;2;0;0;0;1;1;0;;evening;tuesday;greek;cheap;grumme;;;;;;4;0;0;provide ;9;;;;;;evening;tuesday;greek;cheap;grumme;succeeded
52;2;70;0;2;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Der Ort.  ;request;ALL;localization ;field ;open;1;41;1;localization ;field ;1;0;0;0;1;0;0;0;1;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;;;grumme ;5;0;0;provide ;2;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor4 hor5 hor6 ;;;loc7 ;evening;tuesday;greek;cheap;grumme;succeeded
52;3;70;0;2;Sie haben folgende Auswahlmöglichkeiten: im Zentrum, in Wiemelhausen, in Querenburg, andere Möglichkeiten oder keine Präferenz.;Andere Möglichkeiten.  ;indicateValues1;localization;nextchoice ;action ;choice;1;15;1;nextchoice ;action ;1;0;0;0;1;0;0;0;1;0;;evening;tuesday;greek;cheap;grumme;evening ;tuesday ;;;grumme ;6;0;0;;2;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor4 hor5 hor6 ;;;loc7 ;evening;tuesday;greek;cheap;weitmar;succeeded
52;4;70;0;2;Die anderen Möglichkeiten sind Langendreer, Riemke, Gerthe oder Weitmar.;Dann nehmen wir Weitmar.  ;indicateValues2;localization;weitmar ;localization ;choice;1;9;1;weitmar ;localization ;1;0;0;0;1;0;0;0;1;1;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;;;grumme ;7;0;0;provide ;4;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor4 hor5 hor6 ;;;loc7 ;evening;tuesday;greek;cheap;weitmar;succeeded
52;5;70;0;2;Könnten Sie bitte den gewünschten Ort des Restaurants wiederholen?;In Weitmar.  ;repetitionRequest;localization;weitmar ;localization ;closed;0;9;1;weitmar ;localization ;1;0;0;0;1;0;0;0;1;1;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;;;weitmar grumme ;7;0;0;provide ;2;hor3 hor6 hor9 hor12 hor15 hor18 hor21 ;hor4 hor5 hor6 ;;;loc8 ;evening;tuesday;greek;cheap;weitmar;succeeded
52;6;70;0;2;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;Ja, griechisch wäre ganz prima.  ;request;foodtype;greek ;foodtype ;closed;1;10;1;local greek yes ;foodtype foodtype logical ;1;0;0;2;0;0;0;1;1;1;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;;;weitmar grumme ;7;0;0;provide ;5;hor6 ;hor6 ;;;loc8 ;evening;tuesday;greek;cheap;weitmar;succeeded
52;7;70;0;2;Könnten Sie bitte die gewünschte Art der Küche wiederholen?;Die griechische.  ;repetitionRequest;foodtype;greek ;foodtype ;closed;0;9;1;greek ;foodtype ;1;0;0;0;1;0;0;0;1;1;;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;local greek ;;weitmar ;7;0;0;provide ;2;hor6 ;hor6 ;cui14 cui22 ;;loc8 ;evening;tuesday;greek;cheap;weitmar;succeeded
52;8;70;0;2;Hier ist das passende Restaurant auf Ihre Anfrage.  {Arthemis                 Wasserstr. 149  } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;24;0;;;NA;NA;NA;NA;NA;NA;NA;NA;1;1;101;evening;tuesday;greek;cheap;weitmar;evening ;tuesday ;greek local ;;weitmar ;7;NA;0;;0;hor6 ;hor6 ;cui22 ;;loc8 ;evening;tuesday;greek;cheap;weitmar;succeeded
54;1;100;0;4;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Die Art der Küche.  ;request;ALL;foodtype ;field ;open;1;41;1;foodtype ;field ;1;0;0;0;1;0;0;0;3;0;;neutral;neutral;italian;average;querenburg;;;;;;1;0;0;provide ;4;;;;;;neutral;neutral;italian;average;querenburg;succeeded
54;2;100;0;4;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Italienische Küche  ;indicateValues;foodtype;italian ;foodtype ;choice;1;16;1;italian foodtype ;foodtype field ;1;0;0;1;0;0;0;1;2;0;;neutral;neutral;italian;average;querenburg;;;;;;2;0;0;provide ;2;;;;;;neutral;neutral;italian;average;querenburg;succeeded
54;3;100;0;4;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Für das Mittagessen.  ;request;time;midday ;time ;choice;1;11;1;midday ;time ;1;0;0;0;1;0;0;0;2;1;;midday;neutral;italian;average;querenburg;;;italian ;;;3;0;0;provide ;3;;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg;succeeded
54;4;100;0;4;An welchem Tag beabsichtigen Sie essen zu gehen? ;Am Mittwoch.  ;request;date;wednesday ;date ;closed;0;8;1;wednesday ;date ;1;0;0;0;1;0;0;0;2;2;;midday;wednesday;italian;average;querenburg;midday ;;italian ;;;4;0;0;provide ;2;hor ;hor ;cui20 ;;;neutral;neutral;italian;average;querenburg;succeeded
54;5;100;0;4;Wieviel möchten Sie ungefähr pro Person ausgeben?;30 Euro.  ;request;price;expensive ;price ;closed;0;7;1;expensive ;price ;1;0;0;0;1;0;0;0;1;3;;midday;wednesday;italian;expensive;querenburg;midday ;wednesday ;italian ;;;5;0;0;provide ;2;;;cui20 ;;;neutral;neutral;italian;average;querenburg;succeeded
54;6;100;0;4;Es gibt kein passendes Restaurant auf Ihre Anfrage. Möchten Sie die Anfrage modifizieren?;Ja.  ;offerModification;logical;yes ;logical ;choice;0;13;1;yes ;logical ;1;0;0;0;1;0;0;0;2;4;;midday;wednesday;italian;cheap;querenburg;midday ;wednesday ;italian ;expensive ;;5;0;0;accept ;1;hor ;hor ;cui20 ;prx8 ;;neutral;neutral;italian;cheap;querenburg;succeeded
54;7;100;0;4;Sie können die Art der Küche, die Tageszeit oder den Preis der Mahlzeit, den ungefähren Ort des Restaurants oder dessen Öffnungszeiten ändern. Geben Sie bitte Ihre Änderung an.;Den Preis.  ;request;field;price ;field ;closed;1;28;1;price ;field ;1;0;0;0;1;0;0;0;2;4;;midday;wednesday;italian;cheap;querenburg;midday ;wednesday ;italian ;expensive ;;6;0;0;provide ;2;hor ;hor ;cui20 ;prx8 ;;neutral;neutral;italian;cheap;querenburg;succeeded
54;8;100;0;4;Sie haben folgende Auswahlmöglichkeiten: obere, mittlere, oder untere Preisklasse oder keine Präferenz.;Untere Preisklasse wäre gut.  ;indicateValues;price;cheap ;price ;choice;1;12;1;cheap ;price ;1;0;0;0;1;0;0;0;1;4;;midday;wednesday;italian;cheap;querenburg;midday ;wednesday ;italian ;expensive ;;7;0;0;provide ;4;hor ;hor ;cui20 ;prx8 ;;neutral;neutral;italian;cheap;querenburg;succeeded
54;9;100;0;4;Könnten Sie bitte den gewünschten Preis der Mahlzeit wiederholen?;Untere Preisklasse.  ;repetitionRequest;price;cheap ;price ;closed;0;9;1;cheap ;price ;1;0;0;0;1;0;0;0;1;4;;midday;wednesday;italian;cheap;querenburg;midday ;wednesday ;italian ;cheap expensive ;;7;0;0;provide ;2;hor ;hor ;cui20 ;prx1 prx2 prx3 ;;neutral;neutral;italian;cheap;querenburg;succeeded
54;10;100;0;4;In welchem Stadtteil möchten Sie essen gehen?;In Querenburg.  ;request;localization;querenburg ;localization ;closed;0;7;1;querenburg ;localization ;1;0;0;0;1;0;0;0;0;4;;midday;wednesday;italian;cheap;querenburg;midday ;wednesday ;italian ;cheap expensive ;;8;0;0;provide ;2;hor ;hor ;cui20 ;prx1 prx2 prx3 ;;neutral;neutral;italian;cheap;querenburg;succeeded
54;11;100;0;4;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Summa cum Laude          Querenburger Höhe 282} {Mediteranee Querenburger Höhe 267} Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;31;0;;;NA;NA;NA;NA;NA;NA;NA;NA;0;4; 58 136;midday;wednesday;italian;cheap;querenburg;midday ;wednesday ;italian ;cheap ;querenburg ;8;NA;0;;0;hor ;hor ;cui20 ;prx1 prx2 prx3 ;loc12 ;neutral;neutral;italian;cheap;querenburg;succeeded
55;1;90;1;5;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Der Ort des Restaurants.  ;request;ALL;localization ;field ;open;1;41;1;localization foodtype ;field field ;1;0;0;1;0;0;0;1;4;0;;evening;neutral;french;average;centre;;;;;;1;0;0;provide ;4;;;;;;evening;neutral;french;average;centre;succeeded
55;2;90;1;5;Sie haben folgende Auswahlmöglichkeiten: im Zentrum, in Wiemelhausen, in Querenburg, andere Möglichkeiten oder keine Präferenz.;Im Zentrum wäre gut.  ;indicateValues1;localization;centre ;localization ;choice;1;15;1;centre ;localization ;1;0;0;0;1;0;0;0;3;0;;evening;neutral;french;average;centre;;;;;;2;0;0;provide ;4;;;;;;evening;neutral;french;average;centre;succeeded
55;3;90;1;5;Sie möchten also in der Innenstadt essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;8;1;yes ;logical ;1;0;0;0;1;0;0;0;3;0;;evening;neutral;french;average;centre;;;;;centre ;2;0;0;affirm ;1;;hor ;;;loc01 ;evening;neutral;french;average;centre;succeeded
55;4;90;1;5;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Für das Abendessen.  ;request;time;evening ;time ;choice;1;11;1;evening ;time ;1;0;0;0;1;0;0;0;2;0;;evening;neutral;french;average;centre;;;;;centre ;3;0;0;provide ;3;;hor ;;;loc01 ;evening;neutral;french;average;centre;succeeded
55;5;90;1;5;Sie möchten also abends essen gehen?;Ja das ist richtig.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;2;0;;evening;neutral;french;average;centre;evening ;;;;centre ;3;0;0;affirm ;4;hor ;hor ;;;loc01 ;evening;neutral;french;average;centre;succeeded
55;6;90;1;5;Bevorzugen Sie eine bestimmte Küche, zum Beispiel italienisch, französisch, griechisch... ?;Die französische Küche finde ich gut.  ;request;foodtype;french ;foodtype ;closed;1;10;1;french foodtype ;foodtype field ;1;0;0;1;0;0;0;1;1;0;;evening;neutral;french;average;centre;evening ;;;;centre ;4;0;0;provide ;6;hor ;hor ;;;loc01 ;evening;neutral;french;average;centre;succeeded
55;7;90;1;5;Sie möchten also französisch essen gehen?;Ja.  ;explConfirm;;yes ;logical ;closed;0;6;1;yes ;logical ;1;0;0;0;1;0;0;0;1;0;;evening;neutral;french;average;centre;evening ;;french ;;centre ;4;0;0;affirm ;1;hor ;hor ;cui21 ;;loc01 ;evening;neutral;french;average;centre;succeeded
55;8;90;1;5;Es gibt mehrere auf Ihre Anfrage passende Restaurants.  {Alt Nürnberg             Königsallee 16  } {Du Cote de chez Fred     Nordring 65     } Vielen dank, dass Sie Boris benutzt haben. Auf Wiederhören und einen schönen Tag! ;;inform;;;;na;0;32;0;;;NA;NA;NA;NA;NA;NA;NA;NA;1;0; 5 98;evening;neutral;french;average;centre;evening ;;french ;;centre ;4;NA;0;;0;hor ;hor ;cui21 ;;loc01 ;evening;neutral;french;average;centre;succeeded
56;1;70;1;1;Guten Tag! Herzlich Willkommen bei Boris, dem Bochumer Restaurant-Informationssystem. Sie können ein Restaurant auswählen nach der Art der Küche, nach der Tageszeit oder dem Preis der Mahlzeit, dem ungefähren Ort des Restaurants oder nach dessen Öffnungszeiten. Wie lautet Ihre Anfrage?;Küche.  ;request;ALL;foodtype ;field ;open;1;41;1;foodtype ;field ;1;0;0;0;1;0;0;0;1;0;;neutral;neutral;poultry;neutral;neutral;;;;;;1;0;0;provide ;1;;;;;;neutral;neutral;poultry;neutral;neutral;succeeded
56;2;70;1;1;Sie können zwischen den folgenden Möglichkeiten wählen: italienische, französische, griechische oder chinesische Küche oder keine Präferenz.;Ich würde gerne Ente essen.  ;indicateValues;foodtype;poultry ;foodtype ;choice;1;16;1;neutral langendreer neutral ;foodtype localization logical ;0;0;1;2;0;0;0;1;0;0;;neutral;neutral;poultry;neutral;neutral;;;;;;2;0;0;provide ;5;;;;;;neutral;neutral;poultry;neutral;neutral;succeeded
56;3;70;1;1;Sie möchten also in Langendreer oder Werne essen gehen?;Nein.  ;explConfirm;;no ;logical ;closed;0;9;1;no ;logical ;1;0;0;0;1;0;0;0;0;0;;neutral;neutral;poultry;neutral;neutral;;;neutral ;;langendreer ;2;0;0;negate ;1;;hor ;neutral ;;loc5 ;neutral;neutral;poultry;neutral;neutral;succeeded
56;4;70;1;1;Wiederholen Sie bitte den Ort des Restaurants.;Hm, Zentrum.  ;repetitionRequest;localization;centre ;localization ;closed;0;7;1;date ;field ;0;1;0;1;0;0;0;1;0;1;;neutral;neutral;poultry;neutral;centre;;;neutral ;;;3;0;0;provide ;2;;hor ;neutral ;;loc5 ;neutral;neutral;poultry;neutral;neutral;succeeded
56;5;70;1;1;Die Möglichkeiten lauten wie folgt: die Wochentage, samstags, sonntags oder keine Präferenz.;Keine Präferenz.  ;indicateValues;date;neutral ;date ;choice;1;12;1;;;0;1;0;0;0;0;1;0;0;1;;neutral;neutral;poultry;neutral;centre;;;neutral ;;;4;0;0;provide ;2;;hor ;neutral ;;loc5 ;neutral;neutral;poultry;neutral;neutral;succeeded
56;6;70;1;1;Suchen Sie ein Restaurant für das Mittagessen oder für das Abendessen?;Mittagessen.  ;request;time;midday ;time ;choice;1;11;1;midday ;time ;1;0;0;0;1;0;0;0;0;2;;midday;neutral;poultry;neutral;centre;;;neutral ;;;5;0;0;provide ;1;hor ;hor ;neutral ;;loc5 ;neutral;neutral;poultry;neutral;neutral;succeeded
